Label,Def,Title,Source,Category
peptic ulcer disease,"I have changes in my bowel movements, such as constipation and diarrhea. I have a loss of appetite and energy and often feel very fatigued",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,I have abdominal pain and it gets only worse if I bend over or lie down. I feel discomfort when I eat certain foods such as spicy or acidic food. Sometimes I get loose stools because of this,peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,I have difficulty sleeping due to abdominal pain or discomfort. I have a loss of appetite and feel fatigued after going to the bathroom. I feel very tited all the time,peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,I have a sour acidic taste in my mouth. I have frequent belching and burping. I have a feeling of pressure or fullness in my upper abdomen that last for a few hours,peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,I have unintended weight loss and difficulty gaining weight. I have pain and discomfort that is relieved by taking antacids. My mouth tastes very bad,peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"Occasionally throughout the day or at night, I have burning in my upper abdomen. I get indigestion, heartburn, and frequent bouts of extreme nausea.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"Bloating and unease are both present in me. I've been losing weight and losing interest in food. I occasionally get tarry, black stools and vomit that contains blood.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"I have trouble swallowing, and I frequently feel like food is getting stuck in my throat. I feel bloated and belch constantly. I always get a sour taste in my mouth.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"My bloody stools have caused me to lose iron and bloos, among other things. I now have anaemia from this, and I generally feel quite weak.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"My hunger and appetite are persistent and ravenous. Periodically, my stomach may cramp and spasm. After eating, I have bloating and gas, which makes me quite uncomfortable.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"My bowel motions have changed; they've been constipated and diarrhoeal. I lack energy, appetite, and frequently feel really exhausted.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"I have stomach ache, and bending over or lying down just makes it worse. When I consume certain meals, such as spicy or acidic cuisine, I have discomfort. This sometimes causes me to have loose stools.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"I have trouble falling or staying asleep because of stomach ache. After using the restroom, I feel drained and lose my appetite. I constantly feel really anxious.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"My mouth is filled with a sour, acidic flavour. My burping and belching are frequent. For a few hours, I get pressure or fullness in my upper belly.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,I lose weight unintentionally and find it challenging to acquire weight. I use antacids to ease the pain and discomfort I experience. My mouth feels horrible.,peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"I occasionally have burning in my upper abdomen throughout the day or at night. I get heartburn, indigestion, and regular episodes of severe nausea.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"I feel bloated and uneasy at the same time. I've been losing weight, and I no longer like eating. I occasionally get bloody vomit and dark, tarry stools.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,I often feel like food is getting caught in my throat and have problems swallowing. I feel bloated and frequently belch. I constantly have a bitter aftertaste.,peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"I've lost a lot of stuff because of my bloody stools, including iron and bloos. Because of this, I now have anaemia and usually feel fairly weak.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"My appetite and chronic hunger are both ferocious. My stomach may occasionally ache and spasm. I have gas and bloating after eating, which is really painful.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,My bowel movements have become constipated and diarrheal. I often feel quite tired and lack both energy and appetite.,peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"Bending down or reclining down only makes my stomach feel more. I have pain after eating some foods, such as hot or acidic food. I occasionally get loose stools as a result of this.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"Due to a stomach discomfort, I have problems sleeping or staying asleep. I am exhausted after using the bathroom and lose my appetite. I'm quite nervous all the time.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"A sour, acidic taste is all over my mouth. Belching and burping are common in me. I have pressure or fullness in my upper abdomen for a few hours.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"I unknowingly lose weight and find it difficult to gain weight. To relieve the pain and discomfort I feel, I take antacids. My mouth hurts so much.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"On occasion, throughout the day or at night, I have burning in my upper abdomen. I frequently get extreme nauseous episodes, heartburn, and indigestion.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"I have both bloating and unease. I no longer like eating because I've been losing weight. I sometimes vomit blood and have tarry, black stools.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,I frequently get swallowing issues and the sensation that food is getting stuck in my throat. I regularly belch and feel bloated. My aftertaste is unpleasant all the time.,peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"My bloody stools have caused me to lose a lot of things, including iron and bloos. I now have anaemia as a result, and I typically feel rather weak.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"Both my appetite and ongoing hunger are fierce. There are times when my stomach hurts and cramps. Following a meal, I have very painful gas and bloating.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,Constipated and diarrheal bowel motions have been happening to me. I frequently have a lack of energy and appetite.,peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"My stomach only feels worse when I stoop or recline. After eating particular meals, such as spicy or acidic cuisine, I have discomfort. This occasionally causes me to have loose stools.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"I have a stomach ache that keeps me from falling or staying asleep. After using the restroom, I feel worn out and lose interest in food. I'm constantly pretty anxious.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"My mouth is filled with an acidic, sour flavour. Burping and belching are frequent in me. For a few hours, my upper abdomen has felt pressured or full.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,I inadvertently lose weight and have a hard time gaining it back. I use antacids to get rid of the pain and discomfort I experience. It aches so much in my mouth.,peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"I occasionally have burning in my upper abdomen throughout the day or at night. I regularly get severe heartburn, indigestion, and nausea.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"I'm feeling both bloated and uneasy. Because I've been losing weight, I no longer like eating. I occasionally get tarry, black stools and blood in my vomit.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"I regularly have trouble swallowing, and I sometimes feel like food is becoming trapped in my throat. I frequently feel bloated and belch. Every time, I have a bad aftertaste.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"I've lost a lot of stuff because of my bloody stools, including iron and bloos. As a result, I now have anaemia and generally feel rather weak.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,I have a strong appetite and am constantly hungry. My stomach occasionally aches and cramps. I have really painful gas and bloating after eating.,peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,I've been experiencing bowel movements that are both constipated and diarrhoeic. I often lack the will to eat and energy.,peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"Only when I hunch down or lie down does my stomach hurt more. I have pain after eating certain foods, such as hot or acidic food. I occasionally get loose stools as a result of this.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,I can't get to sleep or remain asleep because I have a stomach pain. I get exhausted after using the bathroom and stop being hungry. I worry a lot of the time.,peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"My mouth is filled with a sour, acidic flavour. I have frequent belching and burping. My upper abdomen has felt pressed in or full for the past few hours.",peptic ulcer disease,Kaggle,Symptoms_definition
peptic ulcer disease,"I unintentionally lose weight and find it challenging to gain it back. To relieve the pain and discomfort I feel, I take antacids. My mouth hurts so severely right now.",peptic ulcer disease,Kaggle,Symptoms_definition
diabetes,I have increased thirst and frequent urination. I often have a dry mouth and throat. Recently I have been having increased hunger and appetite,diabetes,Kaggle,Symptoms_definition
diabetes,I have blurred vision and it only seems to be getting worse. I feel fatigued and tired all the time. I also feel very dizzy and light headed at times,diabetes,Kaggle,Symptoms_definition
diabetes,I have a dry mouth and throat. I also have been experiencing an increased appetite and hunger. However I do feel very tired at times,diabetes,Kaggle,Symptoms_definition
diabetes,I have slow healing of wounds and cuts. I have this tingling sensation in my hand and numbness in both my hands and feet,diabetes,Kaggle,Symptoms_definition
diabetes,I have mood changes and have difficulty concentrating. My mind feels hazy and foggy at times and it gets difficult to do even regular chores,diabetes,Kaggle,Symptoms_definition
diabetes,I have a feeling of tremors and muscle twitching. I have decreased sense of smell or taste and I feel fatigued. Sometimes I have a feeling of rapid hearbeat or palipatations,diabetes,Kaggle,Symptoms_definition
diabetes,I have rashes and skin irritations especially in the folds of the skin. There is also very slow healing of any cuts and bruises I have on my skin,diabetes,Kaggle,Symptoms_definition
diabetes,I have a frequent need to urinate and often have these uncontrollable urges. I feel dizzy and often confused. I have also been loss of visuals,diabetes,Kaggle,Symptoms_definition
diabetes,I have difficulty breathing especially during physical activity. I have unusual sweating and flushing. I frequently get yeast infections,diabetes,Kaggle,Symptoms_definition
diabetes,I have persistent dry cough. My infections dont seem to be healing and I have palpitations. I also have this problem of sore throat that does seem to go away,diabetes,Kaggle,Symptoms_definition
diabetes,"I'm drinking more water and urinating more frequently. My throat and mouth are frequently dry. Recently, my appetite and hunger have both grown.",diabetes,Kaggle,Symptoms_definition
diabetes,"My vision is foggy, and it seems to be growing worse. I'm constantly feeling worn out and exhausted. Additionally, I occasionally have severe lightheadedness and dizziness.",diabetes,Kaggle,Symptoms_definition
diabetes,My throat and mouth are dry. I've also been feeling more hungry and more hungry. But sometimes I do feel quite exhausted.,diabetes,Kaggle,Symptoms_definition
diabetes,I have a sluggish wound and reduced healing rate. My hands and feet are both numb and have this tingling sensation.,diabetes,Kaggle,Symptoms_definition
diabetes,"I struggle to focus and have emotional swings. At times, my head seems cloudy and foggy, making it challenging for me to do even simple tasks.",diabetes,Kaggle,Symptoms_definition
diabetes,I feel my muscles trembling and shaking. I feel worn out and my senses of taste and smell have diminished. Sometimes I have palpitations or a quick heartbeat.,diabetes,Kaggle,Symptoms_definition
diabetes,"I experience skin irritations and rashes, especially in my skin's creases. Any wounds and bruises I have on my skin also heal quite slowly.",diabetes,Kaggle,Symptoms_definition
diabetes,I frequently feel the want to urinate and frequently have these strong cravings. I frequently feel woozy and bewildered. I've also had sight loss.,diabetes,Kaggle,Symptoms_definition
diabetes,"I have trouble breathing, especially when exercising. I'm flushed and sweating in an unexpected way. I have yeast infections a lot.",diabetes,Kaggle,Symptoms_definition
diabetes,"I have a chronic dry cough. I have palpitations and my infections don't appear to be getting better. I also have a painful throat issue, although it does seem to go away.",diabetes,Kaggle,Symptoms_definition
diabetes,Both my water intake and frequency of urination have increased. My mouth and throat regularly feel dry. My appetite and hunger have both increased recently.,diabetes,Kaggle,Symptoms_definition
diabetes,"I have blurry vision, and it seems to be getting worse. I'm continuously fatigued and worn out. I also occasionally have acute lightheadedness and vertigo.",diabetes,Kaggle,Symptoms_definition
diabetes,"My mouth and throat are dry. Additionally, I've been growing increasingly hungry. But on occasion, I do feel rather worn out.",diabetes,Kaggle,Symptoms_definition
diabetes,My wound is healing slowly and at a slower rate. My hands and feet are numb and tingling at the same time.,diabetes,Kaggle,Symptoms_definition
diabetes,"I have trouble focusing, and my emotions fluctuate. My brain might seem murky and foggy at times, making it difficult for me to complete even straightforward chores.",diabetes,Kaggle,Symptoms_definition
diabetes,"My body is shaking and trembling. My senses of taste and smell have gotten weaker, and I feel exhausted. I occasionally have palpitations or a rapid pulse.",diabetes,Kaggle,Symptoms_definition
diabetes,"I have rashes and skin irritations, especially in the crevices of my skin. My skin bruises and cuts also take a long time to heal.",diabetes,Kaggle,Symptoms_definition
diabetes,I often feel the want to urinate and experience these intense desires. I often feel dizzy and confused. I also lost my sight.,diabetes,Kaggle,Symptoms_definition
diabetes,"I have respiratory issues, especially when doing out. Unexpectedly, I'm sweating and flushed. I frequently have yeast infections and urinary tract infections",diabetes,Kaggle,Symptoms_definition
diabetes,"I constantly have a dry cough. My infections don't seem to be healing, and I have palpitations. My throat hurts occasionally, but it does appear to get better.",diabetes,Kaggle,Symptoms_definition
diabetes,"I've been drinking more water and urinating more frequently. My throat and mouth frequently feel dry. Recently, both my hunger and appetite have grown.",diabetes,Kaggle,Symptoms_definition
diabetes,"My vision is foggy, and it appears to be growing worse. I feel exhausted and worn out all the time. I also have severe dizziness and lightheadedness on occasion.",diabetes,Kaggle,Symptoms_definition
diabetes,"My throat and mouth are dry. I've also been getting hungry more and more. I do, however, occasionally feel rather exhausted.",diabetes,Kaggle,Symptoms_definition
diabetes,My wound is recovering more slowly now. Both my hands and feet are tingling and going numb. I feel very weak,diabetes,Kaggle,Symptoms_definition
diabetes,"My emotions change, and I have difficulties focusing. At times, my mind might be cloudy and hazy, making it challenging for me to do even simple tasks.",diabetes,Kaggle,Symptoms_definition
diabetes,"My entire body is trembling and shaky. I've lost my ability to taste and smell, and I'm worn out. I sometimes get a racing heart or palpitations.",diabetes,Kaggle,Symptoms_definition
diabetes,"I get skin irritations and rashes, especially in my skin's crevices. Cuts and bruises on my skin also take a while to heal.",diabetes,Kaggle,Symptoms_definition
diabetes,"I frequently feel the want to urinate and have these strong cravings. I get woozy and disoriented a lot. Moreover, I have lost my vision considerably",diabetes,Kaggle,Symptoms_definition
diabetes,"I have breathing problems, especially when I'm outside. I'm suddenly flushed and perspiring. I experience yeast infections and urinary tract infections rather regularly.",diabetes,Kaggle,Symptoms_definition
diabetes,"I have a dry cough that never stops. I have palpitations and my infections don't appear to be getting better. Sometimes my throat hurts, but it seems to get better.",diabetes,Kaggle,Symptoms_definition
diabetes,Both my water intake and frequency of urination have increased. My mouth and throat feel dry a lot. My hunger and appetite have both increased recently.,diabetes,Kaggle,Symptoms_definition
diabetes,"My vision is blurry, and it feels like it's getting worse. All the time, I feel worn out and fatigued. I occasionally have extreme lightheadedness and vertigo as well.",diabetes,Kaggle,Symptoms_definition
diabetes,"My mouth and throat are dry. Additionally, I've been growing increasingly hungry. However, I do get periodic bouts of exhaustion.",diabetes,Kaggle,Symptoms_definition
diabetes,My wound is healing more slowly these days. My feet and hands are tingling and becoming numb. I feel really fragile.,diabetes,Kaggle,Symptoms_definition
diabetes,"My emotions fluctuate, and it's hard for me to concentrate. My mind can be foggy and foggy at times, making it difficult for me to perform even simple chores.",diabetes,Kaggle,Symptoms_definition
diabetes,"I'm shaking and trembling all over. I've lost my sense of taste and smell, and I'm exhausted. I occasionally get palpitations or a speeding heart.",diabetes,Kaggle,Symptoms_definition
diabetes,"Particularly in the crevices of my skin, I have skin rashes and irritations. My skin bruises and cuts take a while to heal as well.",diabetes,Kaggle,Symptoms_definition
diabetes,I regularly experience these intense urges and the want to urinate. I frequently feel drowsy and lost. I've also significantly lost my vision.,diabetes,Kaggle,Symptoms_definition
diabetes,"I have trouble breathing, especially outside. I start to feel hot and start to sweat. I frequently have urinary tract infections and yeast infections.",diabetes,Kaggle,Symptoms_definition
diabetes,"I constantly sneeze and have a dry cough. My infections don't seem to be healing, and I have palpitations. My throat does ache occasionally, but it usually gets better.",diabetes,Kaggle,Symptoms_definition
Drug Reaction,An adverse drug reaction (ADR) is an injury caused by taking medication. ADRs may occur following a single dose or prolonged administration of a drug or result from the combination of two or more drugs.,Drug Reaction,Kaggle,Symptoms_definition
Malaria,An infectious disease caused by protozoan parasites from the Plasmodium family that can be transmitted by the bite of the Anopheles mosquito or by a contaminated needle or transfusion. Falciparum malaria is the most deadly type.,Malaria,Kaggle,Symptoms_definition
Allergy,"An allergy is an immune system response to a foreign substance that's not typically harmful to your body.They can include certain foods, pollen, or pet dander. Your immune system's job is to keep you healthy by fighting harmful pathogens.",Allergy,Kaggle,Symptoms_definition
Hypothyroidism,"Hypothyroidism, also called underactive thyroid or low thyroid, is a disorder of the endocrine system in which the thyroid gland does not produce enough thyroid hormone.",Hypothyroidism,Kaggle,Symptoms_definition
Psoriasis,"Psoriasis is a common skin disorder that forms thick, red, bumpy patches covered with silvery scales. They can pop up anywhere, but most appear on the scalp, elbows, knees, and lower back. Psoriasis can't be passed from person to person. It does sometimes happen in members of the same family.",Psoriasis,Kaggle,Symptoms_definition
GERD,"Gastroesophageal reflux disease, or GERD, is a digestive disorder that affects the lower esophageal sphincter (LES), the ring of muscle between the esophagus and stomach. Many people, including pregnant women, suffer from heartburn or acid indigestion caused by GERD.",GERD,Kaggle,Symptoms_definition
Chronic cholestasis,"Chronic cholestatic diseases, whether occurring in infancy, childhood or adulthood, are characterized by defective bile acid transport from the liver to the intestine, which is caused by primary damage to the biliary epithelium in most cases",Chronic cholestasis,Kaggle,Symptoms_definition
hepatitis A,Hepatitis A is a highly contagious liver infection caused by the hepatitis A virus. The virus is one of several types of hepatitis viruses that cause inflammation and affect your liver's ability to function.,hepatitis A,Kaggle,Symptoms_definition
Osteoarthristis,"Osteoarthritis is the most common form of arthritis, affecting millions of people worldwide. It occurs when the protective cartilage that cushions the ends of your bones wears down over time.",Osteoarthristis,Kaggle,Symptoms_definition
(vertigo) Paroymsal  Positional Vertigo,Benign paroxysmal positional vertigo (BPPV) is one of the most common causes of vertigo — the sudden sensation that you're spinning or that the inside of your head is spinning. Benign paroxysmal positional vertigo causes brief episodes of mild to intense dizziness.,(vertigo) Paroymsal  Positional Vertigo,Kaggle,Symptoms_definition
Hypoglycemia, Hypoglycemia is a condition in which your blood sugar (glucose) level is lower than normal. Glucose is your body's main energy source. Hypoglycemia is often related to diabetes treatment. But other drugs and a variety of conditions — many rare — can cause low blood sugar in people who don't have diabetes.,Hypoglycemia,Kaggle,Symptoms_definition
Acne,"Acne vulgaris is the formation of comedones, papules, pustules, nodules, and/or cysts as a result of obstruction and inflammation of pilosebaceous units (hair follicles and their accompanying sebaceous gland). Acne develops on the face and upper trunk. It most often affects adolescents.",Acne,Kaggle,Symptoms_definition
Diabetes,"Diabetes is a disease that occurs when your blood glucose, also called blood sugar, is too high. Blood glucose is your main source of energy and comes from the food you eat. Insulin, a hormone made by the pancreas, helps glucose from food get into your cells to be used for energy.",Diabetes,Kaggle,Symptoms_definition
Impetigo,"Impetigo (im-puh-TIE-go) is a common and highly contagious skin infection that mainly affects infants and children. Impetigo usually appears as red sores on the face, especially around a child's nose and mouth, and on hands and feet. The sores burst and develop honey-colored crusts.",Impetigo,Kaggle,Symptoms_definition
Hypertension,"Hypertension (HTN or HT), also known as high blood pressure (HBP), is a long-term medical condition in which the blood pressure in the arteries is persistently elevated. High blood pressure typically does not cause symptoms.",Hypertension,Kaggle,Symptoms_definition
Peptic ulcer diseae,"Peptic ulcer disease (PUD) is a break in the inner lining of the stomach, the first part of the small intestine, or sometimes the lower esophagus. An ulcer in the stomach is called a gastric ulcer, while one in the first part of the intestines is a duodenal ulcer.",Peptic ulcer diseae,Kaggle,Symptoms_definition
Dimorphic hemorrhoids(piles),"Hemorrhoids, also spelled haemorrhoids, are vascular structures in the anal canal. In their ... Other names, Haemorrhoids, piles, hemorrhoidal disease .",Dimorphic hemorrhoids(piles),Kaggle,Symptoms_definition
Common Cold,"The common cold is a viral infection of your nose and throat (upper respiratory tract). It's usually harmless, although it might not feel that way. Many types of viruses can cause a common cold.",Common Cold,Kaggle,Symptoms_definition
Chicken pox,"Chickenpox is a highly contagious disease caused by the varicella-zoster virus (VZV). It can cause an itchy, blister-like rash. The rash first appears on the chest, back, and face, and then spreads over the entire body, causing between 250 and 500 itchy blisters.",Chicken pox,Kaggle,Symptoms_definition
Cervical spondylosis,"Cervical spondylosis is a general term for age-related wear and tear affecting the spinal disks in your neck. As the disks dehydrate and shrink, signs of osteoarthritis develop, including bony projections along the edges of bones (bone spurs).",Cervical spondylosis,Kaggle,Symptoms_definition
Hyperthyroidism,"Hyperthyroidism (overactive thyroid) occurs when your thyroid gland produces too much of the hormone thyroxine. Hyperthyroidism can accelerate your body's metabolism, causing unintentional weight loss and a rapid or irregular heartbeat.",Hyperthyroidism,Kaggle,Symptoms_definition
Urinary tract infection,"Urinary tract infection: An infection of the kidney, ureter, bladder, or urethra. Abbreviated UTI. Not everyone with a UTI has symptoms, but common symptoms include a frequent urge to urinate and pain or burning when urinating.",Urinary tract infection,Kaggle,Symptoms_definition
Varicose veins,"A vein that has enlarged and twisted, often appearing as a bulging, blue blood vessel that is clearly visible through the skin. Varicose veins are most common in older adults, particularly women, and occur especially on the legs.",Varicose veins,Kaggle,Symptoms_definition
AIDS,"Acquired immunodeficiency syndrome (AIDS) is a chronic, potentially life-threatening condition caused by the human immunodeficiency virus (HIV). By damaging your immune system, HIV interferes with your body's ability to fight infection and disease.",AIDS,Kaggle,Symptoms_definition
Paralysis (brain hemorrhage),"Intracerebral hemorrhage (ICH) is when blood suddenly bursts into brain tissue, causing damage to your brain. Symptoms usually appear suddenly during ICH. They include headache, weakness, confusion, and paralysis, particularly on one side of your body.",Paralysis (brain hemorrhage),Kaggle,Symptoms_definition
Typhoid,"An acute illness characterized by fever caused by infection with the bacterium Salmonella typhi. Typhoid fever has an insidious onset, with fever, headache, constipation, malaise, chills, and muscle pain. Diarrhea is uncommon, and vomiting is not usually severe.",Typhoid,Kaggle,Symptoms_definition
Hepatitis B,"Hepatitis B is an infection of your liver. It can cause scarring of the organ, liver failure, and cancer. It can be fatal if it isn't treated. It's spread when people come in contact with the blood, open sores, or body fluids of someone who has the hepatitis B virus.",Hepatitis B,Kaggle,Symptoms_definition
Fungal infection,"In humans, fungal infections occur when an invading fungus takes over an area of the body and is too much for the immune system to handle. Fungi can live in the air, soil, water, and plants. There are also some fungi that live naturally in the human body. Like many microbes, there are helpful fungi and harmful fungi.",Fungal infection,Kaggle,Symptoms_definition
Hepatitis C,"Inflammation of the liver due to the hepatitis C virus (HCV), which is usually spread via blood transfusion (rare), hemodialysis, and needle sticks. The damage hepatitis C does to the liver can lead to cirrhosis and its complications as well as cancer.",Hepatitis C,Kaggle,Symptoms_definition
Migraine,"A migraine can cause severe throbbing pain or a pulsing sensation, usually on one side of the head. It's often accompanied by nausea, vomiting, and extreme sensitivity to light and sound. Migraine attacks can last for hours to days, and the pain can be so severe that it interferes with your daily activities.",Migraine,Kaggle,Symptoms_definition
Bronchial Asthma,"Bronchial asthma is a medical condition which causes the airway path of the lungs to swell and narrow. Due to this swelling, the air path produces excess mucus making it hard to breathe, which results in coughing, short breath, and wheezing. The disease is chronic and interferes with daily working.",Bronchial Asthma,Kaggle,Symptoms_definition
Alcoholic hepatitis,"Alcoholic hepatitis is a diseased, inflammatory condition of the liver caused by heavy alcohol consumption over an extended period of time. It's also aggravated by binge drinking and ongoing alcohol use. If you develop this condition, you must stop drinking alcohol",Alcoholic hepatitis,Kaggle,Symptoms_definition
Jaundice,"Yellow staining of the skin and sclerae (the whites of the eyes) by abnormally high blood levels of the bile pigment bilirubin. The yellowing extends to other tissues and body fluids. Jaundice was once called the ""morbus regius"" (the regal disease) in the belief that only the touch of a king could cure it",Jaundice,Kaggle,Symptoms_definition
Hepatitis E,A rare form of liver inflammation caused by infection with the hepatitis E virus (HEV). It is transmitted via food or drink handled by an infected person or through infected water supplies in areas where fecal matter may get into the water. Hepatitis E does not cause chronic liver disease.,Hepatitis E,Kaggle,Symptoms_definition
Dengue,"an acute infectious disease caused by a flavivirus (species Dengue virus of the genus Flavivirus), transmitted by aedes mosquitoes, and characterized by headache, severe joint pain, and a rash. — called also breakbone fever, dengue fever.",Dengue,Kaggle,Symptoms_definition
Hepatitis D,"Hepatitis D, also known as the hepatitis delta virus, is an infection that causes the liver to become inflamed. This swelling can impair liver function and cause long-term liver problems, including liver scarring and cancer. The condition is caused by the hepatitis D virus (HDV).",Hepatitis D,Kaggle,Symptoms_definition
Heart attack,"The death of heart muscle due to the loss of blood supply. The loss of blood supply is usually caused by a complete blockage of a coronary artery, one of the arteries that supplies blood to the heart muscle.",Heart attack,Kaggle,Symptoms_definition
Pneumonia,"Pneumonia is an infection in one or both lungs. Bacteria, viruses, and fungi cause it. The infection causes inflammation in the air sacs in your lungs, which are called alveoli. The alveoli fill with fluid or pus, making it difficult to breathe.",Pneumonia,Kaggle,Symptoms_definition
Arthritis,"Arthritis is the swelling and tenderness of one or more of your joints. The main symptoms of arthritis are joint pain and stiffness, which typically worsen with age. The most common types of arthritis are osteoarthritis and rheumatoid arthritis.",Arthritis,Kaggle,Symptoms_definition
Gastroenteritis,"Gastroenteritis is an inflammation of the digestive tract, particularly the stomach, and large and small intestines. Viral and bacterial gastroenteritis are intestinal infections associated with symptoms of diarrhea , abdominal cramps, nausea , and vomiting .",Gastroenteritis,Kaggle,Symptoms_definition
Tuberculosis,"Tuberculosis (TB) is an infectious disease usually caused by Mycobacterium tuberculosis (MTB) bacteria. Tuberculosis generally affects the lungs, but can also affect other parts of the body. Most infections show no symptoms, in which case it is known as latent tuberculosis.",Tuberculosis,Kaggle,Symptoms_definition
Drug Reaction,"stop irritation,consult nearest hospital,stop taking drug,follow up",Drug Reaction,Kaggle,Precaution
Malaria,"Consult nearest hospital,avoid oily food,avoid non veg food,keep mosquitos out",Malaria,Kaggle,Precaution
Allergy,"apply calamine,cover area with bandage,,use ice to compress itching",Allergy,Kaggle,Precaution
Hypothyroidism,"reduce stress,exercise,eat healthy,get proper sleep",Hypothyroidism,Kaggle,Precaution
Psoriasis,"wash hands with warm soapy water,stop bleeding using pressure,consult doctor,salt baths",Psoriasis,Kaggle,Precaution
GERD,"avoid fatty spicy food,avoid lying down after eating,maintain healthy weight,exercise",GERD,Kaggle,Precaution
Chronic cholestasis,"cold baths,anti itch medicine,consult doctor,eat healthy",Chronic cholestasis,Kaggle,Precaution
hepatitis A,"Consult nearest hospital,wash hands through,avoid fatty spicy food,medication",hepatitis A,Kaggle,Precaution
Osteoarthristis,"acetaminophen,consult nearest hospital,follow up,salt baths",Osteoarthristis,Kaggle,Precaution
(vertigo) Paroymsal  Positional Vertigo,"lie down,avoid sudden change in body,avoid abrupt head movment,relax",(vertigo) Paroymsal  Positional Vertigo,Kaggle,Precaution
Hypoglycemia,"lie down on side,check in pulse,drink sugary drinks,consult doctor",Hypoglycemia,Kaggle,Precaution
Acne,"bath twice,avoid fatty spicy food,drink plenty of water,avoid too many products",Acne,Kaggle,Precaution
Diabetes ,"have balanced diet,exercise,consult doctor,follow up",Diabetes ,Kaggle,Precaution
Impetigo,"soak affected area in warm water,use antibiotics,remove scabs with wet compressed cloth,consult doctor",Impetigo,Kaggle,Precaution
Hypertension ,"meditation,salt baths,reduce stress,get proper sleep",Hypertension ,Kaggle,Precaution
Peptic ulcer diseae,"avoid fatty spicy food,consume probiotic food,eliminate milk,limit alcohol",Peptic ulcer diseae,Kaggle,Precaution
Dimorphic hemmorhoids(piles),"avoid fatty spicy food,consume witch hazel,warm bath with epsom salt,consume alovera juice",Dimorphic hemmorhoids(piles),Kaggle,Precaution
Common Cold,"drink vitamin c rich drinks,take vapour,avoid cold food,keep fever in check",Common Cold,Kaggle,Precaution
Chicken pox,"use neem in bathing ,consume neem leaves,take vaccine,avoid public places",Chicken pox,Kaggle,Precaution
Cervical spondylosis,"use heating pad or cold pack,exercise,take otc pain reliver,consult doctor",Cervical spondylosis,Kaggle,Precaution
Hyperthyroidism,"eat healthy,massage,use lemon balm,take radioactive iodine treatment",Hyperthyroidism,Kaggle,Precaution
Urinary tract infection,"drink plenty of water,increase vitamin c intake,drink cranberry juice,take probiotics",Urinary tract infection,Kaggle,Precaution
